Date,Price,Open,High,Low,Vol.,Change %
9/29/2021,"4,080.22","4,070.45","4,108.22","4,070.45",28.45M,0.53%
9/28/2021,"4,058.82","4,160.47","4,160.47","4,056.17",42.08M,-2.56%
9/27/2021,"4,165.48","4,164.63","4,196.07","4,159.60",38.02M,0.17%
9/24/2021,"4,158.51","4,188.43","4,188.43","4,149.94",26.62M,-0.87%
9/23/2021,"4,194.92","4,158.21","4,206.11","4,158.21",34.08M,1.08%
9/22/2021,"4,150.19","4,104.43","4,150.19","4,104.43",32.15M,1.29%
9/21/2021,"4,097.51","4,049.69","4,106.76","4,049.69",36.49M,1.33%
9/20/2021,"4,043.63","4,102.19","4,102.19","4,011.49",50.99M,-2.11%
9/17/2021,"4,130.84","4,180.28","4,213.73","4,119.27",69.03M,-0.94%
9/16/2021,"4,169.87","4,151.63","4,190.17","4,151.63",33.37M,0.58%
9/15/2021,"4,145.94","4,188.92","4,196.60","4,145.94",33.86M,-1.09%
9/14/2021,"4,191.67","4,188.35","4,202.44","4,163.95",26.40M,0.05%
9/13/2021,"4,189.53","4,174.67","4,210.62","4,174.67",25.54M,0.46%
9/10/2021,"4,170.35","4,184.05","4,205.22","4,161.09",23.73M,-0.16%
9/9/2021,"4,177.11","4,171.46","4,194.59","4,134.80",23.63M,0.00%
9/8/2021,"4,177.15","4,219.82","4,219.82","4,160.37",28.21M,-1.13%
9/7/2021,"4,225.01","4,244.40","4,245.76","4,219.86",19.62M,-0.50%
9/6/2021,"4,246.13","4,204.07","4,252.78","4,204.07",14.03M,1.05%
9/3/2021,"4,201.98","4,234.26","4,234.26","4,182.96",22.43M,-0.71%
9/2/2021,"4,232.10","4,225.03","4,239.02","4,219.42",18.50M,0.11%
9/1/2021,"4,227.27","4,207.00","4,251.39","4,207.00",28.01M,0.74%
8/31/2021,"4,196.41","4,201.77","4,222.62","4,175.32",32.96M,-0.06%
8/30/2021,"4,198.80","4,191.99","4,202.87","4,191.79",11.04M,0.19%
8/27/2021,"4,190.98","4,167.39","4,192.09","4,160.47",14.67M,0.51%
8/26/2021,"4,169.87","4,172.32","4,176.28","4,141.33",20.15M,-0.27%
8/25/2021,"4,181.12","4,178.17","4,188.23","4,178.17",17.48M,0.07%
8/24/2021,"4,178.08","4,182.68","4,197.67","4,163.69",17.98M,0.04%
8/23/2021,"4,176.42","4,160.76","4,184.03","4,157.49",20.01M,0.70%
8/20/2021,"4,147.50","4,125.30","4,150.66","4,105.99",22.12M,0.55%
8/19/2021,"4,124.71","4,183.74","4,183.74","4,082.07",31.92M,-1.54%
8/18/2021,"4,189.42","4,197.32","4,199.50","4,179.58",22.13M,-0.17%
8/17/2021,"4,196.40","4,197.85","4,202.02","4,172.67",28.10M,-0.14%
8/16/2021,"4,202.44","4,219.79","4,219.79","4,188.97",20.11M,-0.64%
8/13/2021,"4,229.70","4,225.73","4,242.26","4,223.49",18.09M,0.08%
8/12/2021,"4,226.33","4,205.74","4,232.22","4,204.12",20.47M,0.48%
8/11/2021,"4,206.33","4,189.63","4,219.06","4,184.87",23.52M,0.44%
8/10/2021,"4,187.82","4,178.59","4,197.12","4,178.59",16.68M,0.26%
8/9/2021,"4,177.15","4,175.57","4,186.05","4,170.95",18.16M,0.06%
8/6/2021,"4,174.54","4,159.04","4,183.92","4,155.16",28.55M,0.32%
8/5/2021,"4,161.08","4,141.30","4,166.14","4,141.30",22.24M,0.39%
8/4/2021,"4,144.90","4,124.33","4,150.09","4,124.33",23.47M,0.65%
8/3/2021,"4,117.95","4,114.52","4,129.21","4,102.13",21.79M,0.03%
8/2/2021,"4,116.62","4,095.50","4,135.68","4,095.50",22.39M,0.67%
7/30/2021,"4,089.30","4,113.11","4,114.28","4,078.33",30.30M,-0.67%
7/29/2021,"4,116.77","4,104.98","4,128.81","4,104.98",22.53M,0.33%
7/28/2021,"4,103.03","4,067.84","4,103.45","4,065.25",21.44M,0.94%
7/27/2021,"4,064.83","4,099.80","4,099.80","4,056.23",22.91M,-0.92%
7/26/2021,"4,102.59","4,103.50","4,106.40","4,072.86",25.84M,-0.16%
7/23/2021,"4,109.10","4,066.70","4,111.43","4,066.70",21.70M,1.23%
7/22/2021,"4,059.05","4,037.94","4,078.58","4,037.94",22.56M,0.80%
7/21/2021,"4,026.68","3,973.90","4,029.09","3,973.90",28.96M,1.78%
7/20/2021,"3,956.34","3,937.40","3,979.28","3,920.93",28.53M,0.71%
7/19/2021,"3,928.53","4,018.91","4,018.91","3,904.78",37.55M,-2.66%
7/16/2021,"4,035.77","4,060.22","4,072.58","4,014.58",24.11M,-0.51%
7/15/2021,"4,056.39","4,096.00","4,096.00","4,046.04",22.67M,-1.05%
7/14/2021,"4,099.50","4,088.10","4,104.83","4,077.14",16.40M,0.12%
7/13/2021,"4,094.56","4,094.26","4,100.81","4,084.78",23.21M,0.03%
7/12/2021,"4,093.38","4,068.64","4,098.76","4,046.11",18.35M,0.62%
7/9/2021,"4,068.09","3,996.72","4,068.14","3,996.72",26.17M,1.91%
7/8/2021,"3,991.66","4,070.74","4,070.74","3,961.98",39.13M,-2.13%
7/7/2021,"4,078.53","4,055.64","4,083.11","4,055.64",24.35M,0.64%
7/6/2021,"4,052.67","4,087.50","4,087.50","4,038.77",23.46M,-0.85%
7/5/2021,"4,087.37","4,081.08","4,095.15","4,057.91",14.81M,0.07%
7/2/2021,"4,084.31","4,082.70","4,099.99","4,076.23",18.77M,0.13%
7/1/2021,"4,078.89","4,068.20","4,113.58","4,049.60",22.44M,0.36%
6/30/2021,"4,064.30","4,104.75","4,111.98","4,048.05",30.69M,-1.05%
6/29/2021,"4,107.51","4,092.30","4,124.33","4,090.29",20.70M,0.43%
6/28/2021,"4,089.91","4,119.87","4,125.73","4,089.00",18.09M,-0.75%
6/25/2021,"4,120.66","4,123.94","4,127.45","4,105.76",20.99M,-0.04%
6/24/2021,"4,122.43","4,083.05","4,126.41","4,083.05",22.80M,1.14%
6/23/2021,"4,075.94","4,126.10","4,133.98","4,075.94",20.79M,-1.14%
6/22/2021,"4,123.13","4,112.34","4,128.40","4,093.47",21.21M,0.26%
6/21/2021,"4,112.33","4,079.42","4,114.19","4,049.60",25.93M,0.71%
6/18/2021,"4,083.37","4,155.78","4,165.59","4,078.76",65.76M,-1.80%
6/17/2021,"4,158.14","4,144.91","4,164.58","4,131.42",30.56M,0.15%
6/16/2021,"4,151.76","4,145.50","4,156.81","4,138.75",25.25M,0.20%
6/15/2021,"4,143.52","4,144.80","4,158.36","4,143.52",21.05M,0.26%
6/14/2021,"4,132.67","4,134.79","4,155.24","4,127.94",21.48M,0.14%
6/11/2021,"4,126.70","4,098.04","4,128.99","4,097.99",21.15M,0.75%
6/10/2021,"4,096.07","4,099.07","4,109.20","4,080.15",25.79M,-0.02%
6/9/2021,"4,096.85","4,095.14","4,102.06","4,078.16",18.18M,0.02%
6/8/2021,"4,096.01","4,098.63","4,115.62","4,092.76",24.82M,-0.04%
6/7/2021,"4,097.65","4,089.27","4,107.03","4,069.52",23.91M,0.20%
6/4/2021,"4,089.38","4,079.29","4,091.95","4,070.35",23.53M,0.25%
6/3/2021,"4,079.24","4,088.95","4,088.95","4,051.81",23.19M,-0.23%
6/2/2021,"4,088.50","4,072.10","4,088.52","4,064.07",23.88M,0.41%
6/1/2021,"4,071.75","4,044.07","4,101.26","4,044.07",25.12M,0.80%
5/31/2021,"4,039.46","4,068.11","4,071.74","4,037.25",17.65M,-0.76%
5/28/2021,"4,070.56","4,042.37","4,075.87","4,042.37",22.78M,0.78%
5/27/2021,"4,039.21","4,028.75","4,056.79","4,019.85",45.81M,0.19%
5/26/2021,"4,031.67","4,039.57","4,054.14","4,022.05",25.92M,-0.11%
5/25/2021,"4,036.04","4,042.49","4,056.95","4,036.04",24.82M,0.01%
5/24/2021,"4,035.58","4,021.58","4,035.76","4,021.58",17.40M,0.24%
5/21/2021,"4,025.78","4,001.53","4,032.97","3,999.11",31.69M,0.65%
5/20/2021,"3,999.91","3,948.63","3,999.91","3,936.79",25.60M,1.60%
5/19/2021,"3,936.74","3,995.70","3,995.70","3,892.72",32.61M,-1.71%
5/18/2021,"4,005.34","4,014.68","4,043.21","3,996.75",28.23M,-0.04%
5/17/2021,"4,006.84","4,018.16","4,032.11","3,993.88",25.37M,-0.26%
5/14/2021,"4,017.44","3,970.76","4,017.44","3,961.10",26.88M,1.64%
5/13/2021,"3,952.45","3,931.19","3,963.61","3,857.76",30.96M,0.13%
5/12/2021,"3,947.43","3,947.65","3,964.80","3,925.85",34.88M,0.03%
5/11/2021,"3,946.06","4,020.49","4,020.49","3,917.64",34.99M,-1.92%
5/10/2021,"4,023.35","4,031.99","4,035.66","4,014.67",29.53M,-0.27%
5/7/2021,"4,034.25","3,999.93","4,034.25","3,999.93",27.53M,0.87%
5/6/2021,"3,999.44","3,997.70","4,022.74","3,974.82",34.95M,-0.08%
5/5/2021,"4,002.79","3,927.29","4,003.09","3,927.29",30.13M,1.99%
5/4/2021,"3,924.80","4,001.13","4,018.14","3,919.46",35.16M,-1.89%
5/3/2021,"4,000.25","3,979.50","4,009.73","3,965.50",20.82M,0.64%
4/30/2021,"3,974.74","3,993.19","4,004.84","3,974.72",28.08M,-0.55%
4/29/2021,"3,996.90","4,021.44","4,033.87","3,985.25",34.48M,-0.45%
4/28/2021,"4,015.03","4,011.02","4,026.74","4,006.34",28.23M,0.08%
4/27/2021,"4,011.91","4,017.92","4,019.21","4,001.24",27.50M,-0.22%
4/26/2021,"4,020.83","4,013.07","4,026.33","4,004.53",25.16M,0.19%
4/23/2021,"4,013.34","4,011.10","4,016.82","3,981.87",19.47M,-0.04%
4/22/2021,"4,014.80","3,979.58","4,017.19","3,979.58",20.99M,0.97%
4/21/2021,"3,976.41","3,943.19","3,985.31","3,943.19",27.40M,0.91%
4/20/2021,"3,940.46","4,014.01","4,018.66","3,935.83",33.92M,-1.98%
4/19/2021,"4,019.91","4,033.59","4,040.88","4,017.70",23.39M,-0.32%
4/16/2021,"4,032.99","3,992.56","4,037.61","3,991.20",36.67M,0.99%
4/15/2021,"3,993.43","3,978.39","3,997.69","3,978.39",23.97M,0.43%
4/14/2021,"3,976.28","3,973.33","3,982.08","3,968.68",23.44M,0.23%
4/13/2021,"3,966.99","3,964.91","3,980.57","3,953.26",24.47M,0.13%
4/12/2021,"3,961.90","3,978.54","3,980.52","3,961.90",19.44M,-0.43%
4/9/2021,"3,978.84","3,978.84","3,987.73","3,970.41",21.46M,0.03%
4/8/2021,"3,977.83","3,961.00","3,977.92","3,961.00",28.52M,0.53%
4/7/2021,"3,956.77","3,965.86","3,971.89","3,952.12",22.48M,-0.34%
4/6/2021,"3,970.42","3,950.18","3,988.10","3,950.18",31.22M,0.62%
4/1/2021,"3,945.96","3,922.36","3,948.99","3,922.36",20.59M,0.68%
3/31/2021,"3,919.21","3,923.92","3,925.97","3,910.90",29.09M,-0.18%
3/30/2021,"3,926.20","3,885.11","3,929.49","3,885.11",28.35M,1.12%
3/29/2021,"3,882.87","3,871.82","3,890.20","3,867.25",22.65M,0.42%
3/26/2021,"3,866.68","3,841.46","3,871.88","3,841.46",24.74M,0.89%
3/25/2021,"3,832.57","3,822.59","3,832.57","3,784.09",24.35M,0.00%
3/24/2021,"3,832.55","3,820.78","3,833.66","3,803.84",27.17M,0.14%
3/23/2021,"3,827.02","3,827.54","3,842.37","3,804.90",27.89M,-0.18%
3/22/2021,"3,833.84","3,828.66","3,841.49","3,811.80",26.11M,-0.08%
3/19/2021,"3,837.02","3,851.61","3,861.65","3,819.38",86.40M,-0.79%
3/18/2021,"3,867.54","3,856.76","3,874.91","3,852.25",48.27M,0.46%
3/17/2021,"3,849.74","3,846.58","3,853.66","3,838.43",33.60M,-0.03%
3/16/2021,"3,850.96","3,842.33","3,856.78","3,838.22",37.12M,0.55%
3/15/2021,"3,829.84","3,840.85","3,857.07","3,818.20",32.09M,-0.09%
3/12/2021,"3,833.36","3,840.73","3,840.73","3,818.25",27.64M,-0.32%
3/11/2021,"3,845.64","3,827.18","3,846.51","3,827.18",36.67M,0.67%
3/10/2021,"3,819.92","3,780.26","3,822.66","3,780.00",34.47M,0.89%
3/9/2021,"3,786.05","3,759.26","3,795.63","3,754.62",43.30M,0.61%
3/8/2021,"3,763.24","3,679.35","3,767.45","3,679.35",47.41M,2.55%
3/5/2021,"3,669.54","3,689.41","3,714.26","3,656.21",45.46M,-0.95%
3/4/2021,"3,704.85","3,702.37","3,716.31","3,680.83",37.06M,-0.21%
3/3/2021,"3,712.78","3,711.39","3,742.50","3,687.45",43.73M,0.14%
3/2/2021,"3,707.72","3,702.80","3,728.47","3,689.82",29.65M,0.03%
3/1/2021,"3,706.62","3,658.12","3,711.52","3,658.12",31.52M,1.93%
2/26/2021,"3,636.44","3,665.89","3,676.59","3,622.24",46.00M,-1.33%
2/25/2021,"3,685.28","3,716.67","3,728.65","3,685.28",48.97M,-0.56%
2/24/2021,"3,705.99","3,684.67","3,712.66","3,681.66",33.99M,0.46%
2/23/2021,"3,689.10","3,698.24","3,708.11","3,643.33",39.95M,-0.29%
2/22/2021,"3,699.85","3,706.07","3,707.42","3,660.90",30.54M,-0.37%
2/19/2021,"3,713.46","3,683.38","3,718.99","3,681.45",39.01M,0.88%
2/18/2021,"3,681.04","3,700.99","3,711.38","3,672.80",31.64M,-0.51%
2/17/2021,"3,699.85","3,720.26","3,726.35","3,696.12",36.00M,-0.71%
2/16/2021,"3,726.40","3,735.53","3,740.56","3,718.66",28.61M,-0.21%
2/15/2021,"3,734.20","3,711.35","3,742.53","3,706.40",35.29M,1.04%
2/12/2021,"3,695.61","3,669.04","3,696.19","3,649.11",30.96M,0.65%
2/11/2021,"3,671.68","3,654.34","3,673.39","3,648.41",29.12M,0.64%
2/10/2021,"3,648.37","3,672.12","3,677.16","3,628.47",32.37M,-0.35%
2/9/2021,"3,661.13","3,669.54","3,670.80","3,649.50",31.71M,-0.12%
2/8/2021,"3,665.51","3,665.77","3,681.82","3,661.88",44.04M,0.27%
2/5/2021,"3,655.77","3,642.69","3,668.40","3,642.28",56.12M,0.37%
2/4/2021,"3,642.12","3,604.62","3,644.64","3,604.62",47.39M,0.90%
2/3/2021,"3,609.75","3,599.76","3,632.67","3,599.36",56.22M,0.54%
2/2/2021,"3,590.46","3,545.09","3,596.20","3,545.09",39.36M,1.69%
2/1/2021,"3,530.85","3,492.86","3,543.18","3,492.86",30.79M,1.42%
1/29/2021,"3,481.44","3,538.63","3,538.63","3,481.44",50.21M,-2.13%
1/28/2021,"3,557.04","3,519.11","3,567.06","3,473.76",63.59M,0.58%
1/27/2021,"3,536.38","3,593.19","3,593.19","3,502.74",52.94M,-1.57%
